id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7311513,The Dairy- Copeland Cabins Via Gloucester,38307041,Glenda,Mid-Coast,-31.99325,151.81697,Entire home/apt,165.0,2.0,32,2023-12-22,0.3,2,325,1,PID-STRA-13344-2
7352257,Sanctuary,38199669,Neil,Kempsey,-30.88737,153.02712,Private room,90.0,2.0,121,2024-01-07,1.09,1,364,3,PID-STRA-2521
7437913,Warrawillah Cabin,31250177,Rosie,Bellingen,-30.34692,152.89107,Private room,189.0,2.0,342,2024-06-12,3.11,3,84,18,PID-STRA-31946
7535933,Gloucester Country Lodge Motel,39484807,Sandy,Mid-Coast,-32.02815,151.95095,Private room,135.0,1.0,50,2024-02-19,0.46,1,362,4,PID-STRA-7804-9
7548812,Home among the gum trees,39560469,Nigel,Kempsey,-31.1736,152.93914,Entire home/apt,120.0,2.0,107,2023-08-19,0.98,1,194,0,PID-STRA-11414
7584978,Patsys,39777813,Angelo,Mid-Coast,-32.38203,152.5051,Entire home/apt,495.0,2.0,110,2024-08-11,1.01,1,355,9,PID-STRA-4622
7658321,"""Boomerang House"" - private beach access",22644947,Frank,Mid-Coast,-32.34464,152.54054,Entire home/apt,600.0,3.0,16,2024-05-27,0.35,1,131,8,PID-STRA-12620
7667737,Lumina,27868675,Amber,Mid-Coast,-32.37722,152.49626,Entire home/apt,265.0,2.0,187,2024-07-07,1.71,1,149,9,PID-STRA-7667
7699901,Port Stephens Winda Woppa house in Paradise! Wi-fi,27184676,Richard,Mid-Coast,-32.67941,152.16,Entire home/apt,254.0,2.0,145,2024-09-01,1.53,1,276,19,PID-STRA-93
7812927,"The Noreaster, waterfront with view of lake&ocean.",41131481,Mark,Mid-Coast,-32.38769,152.50686,Entire home/apt,168.0,2.0,28,2024-08-25,0.29,1,105,4,PID-STRA-14691
7887712,Ginger (STRA -7809),12785374,Ann,Coffs Harbour,-30.36342,153.09874,Entire home/apt,320.0,2.0,232,2024-08-18,2.13,1,268,13,Exempt
7941041,By the Lake @ Smiths Lake~Kayaks~Waterfront~Foxtel,240941121,Kate,Mid-Coast,-32.37745,152.49741,Entire home/apt,320.0,2.0,71,2024-04-24,0.93,7,319,6,PID-STRA-15776
8133127,Ann's Coastal Farm Chalet,18608669,Ann,Nambucca Valley,-30.57058,153.00578,Entire home/apt,300.0,2.0,331,2024-07-10,3.13,2,318,4,PID-STRA-42344
8175620,Sandpiper On Smiths Lake Waterview,43148049,Don,Mid-Coast,-32.38245,152.50778,Entire home/apt,181.0,2.0,346,2024-07-13,3.16,3,348,21,PID-STRA-11873-2
8195158,"""Cockleshells"" by the Lake",43227424,Yvonne,Mid-Coast,-32.23676,152.47568,Entire home/apt,300.0,2.0,45,2024-03-31,0.42,1,347,5,PID-STRA-20002
8242717,The Francis Retreat - Bonny Hills Cabin 2,43469558,Joady,Port Macquarie-Hastings,-31.58699,152.83453,Entire home/apt,185.0,2.0,22,2024-04-28,0.21,7,61,2,PID-STRA-5718
8343688,Sawtell Seaside Villas A Location! 2bed 2bathrooms,3119552,Wendy,Coffs Harbour,-30.3683,153.10141,Entire home/apt,314.0,2.0,54,2024-07-14,0.51,2,292,5,PID-STRA-7668-2
8355226,Sapphire Beach Acreage,44038980,Rowland,Coffs Harbour,-30.21536,153.13982,Entire home/apt,386.0,2.0,180,2024-07-28,1.7,2,230,27,PID-STRA-4039
8461979,The Francis Retreat - Bonny Hills Cabin 1,43469558,Joady,Port Macquarie-Hastings,-31.58699,152.83453,Entire home/apt,185.0,2.0,53,2024-02-03,0.5,7,71,5,PID-STRA-5718
8474198,Saltwater Apartments - Sea View Apartment,30510814,Ellen,Port Macquarie-Hastings,-31.54957,152.85744,Entire home/apt,271.0,2.0,44,2024-04-28,0.4,6,248,3,PID-STRA-23591
8474504,The Francis Retreat - Bonny Hills Cabin 3,43469558,Joady,Port Macquarie-Hastings,-31.58699,152.83453,Entire home/apt,185.0,2.0,19,2023-10-01,0.18,7,71,1,PID-STRA-5718
8474654,The Francis Retreat - Bonny Hills Cabin 4,43469558,Joady,Port Macquarie-Hastings,-31.58699,152.83453,Entire home/apt,185.0,2.0,28,2024-01-01,0.26,7,71,1,PID-STRA-5718
8475295,Sawtell Seaside Villas B Location! 2bed 2bathrooms,3119552,Wendy,Coffs Harbour,-30.36996,153.09987,Entire home/apt,314.0,2.0,49,2024-08-04,0.47,2,322,10,PID-STRA-7668-2
8522604,Saltwater Apartments - Ocean View Apartment,30510814,Ellen,Port Macquarie-Hastings,-31.54983,152.85887,Entire home/apt,271.0,1.0,66,2024-08-27,0.61,6,248,5,PID-STRA-23591
8604350,Habitat -Blueys Beach/Pacific Palms,45270718,Kate,Mid-Coast,-32.35099,152.50435,Entire home/apt,460.0,57.46116124253323,23,2019-04-28,0.25,2,364,0,PID-STRA-5027-2
8659148,Haven & Palm (pet paradise ),45500416,Sacha,Mid-Coast,-32.2177,152.52564,Entire home/apt,208.0,57.46116124253323,16,2023-01-28,0.49,1,90,0,PID-STRA-29364
8672271,Rare Find - Absolute Waterfront Property,8557479,Garry,Coffs Harbour,-30.10448,153.19662,Entire home/apt,199.0,3.0,71,2024-08-04,0.65,1,351,4,PID-STRA-11796
8688702,Sandstone cabin at rear of Motel,45620260,Patrick,Mid-Coast,-32.4123,152.20992,Entire home/apt,120.0,57.46116124253323,164,2022-01-05,1.54,2,365,0,
8689181,Unwind & Relax @ Forster - NEW!!,45622821,Lewis,Mid-Coast,-32.18204,152.51473,Entire home/apt,161.0,2.0,170,2024-09-02,1.65,1,327,26,PID-STRA-10898
8691748,Golf Surf Swim Relax!,4997126,Mary,Mid-Coast,-32.05625,152.51336,Entire home/apt,99.0,2.0,444,2024-07-23,4.26,1,325,24,PID-STRA-10074
8703989,"Amazing Ocean Views, Tranquil Family Retreat.",45691868,Scot,Kempsey,-31.19234,152.97742,Entire home/apt,399.0,3.0,42,2024-03-31,0.4,1,314,1,PID-STRA-6740
8715877,Sawtell Beach Cottage,45746284,Judy And Trevor,Coffs Harbour,-30.36653,153.10132,Entire home/apt,230.0,5.0,113,2024-07-23,1.06,1,205,5,PID-STRA-11355
8767152,Saltwater Beachfront Accommodation,12463125,Carol,Coffs Harbour,-30.170982360839844,153.1885223388672,Entire home/apt,400.0,57.46116124253323,56,2023-01-29,0.53,1,0,0,PID-STRA-18889
8851723,"""2 the Gap"" Hat Head is, relaxation at the beach",46350341,Paulene,Kempsey,-31.05954,153.0586,Entire home/apt,230.0,1.0,169,2024-04-16,1.57,1,153,14,PID-STRA-4686
8870644,"""Bemago Views"" Family Friendly Beach House",20820357,Sam,Nambucca Valley,-30.63561,153.00896,Entire home/apt,271.0,2.0,80,2024-08-04,0.88,1,266,5,PID-STRA-1782
8889499,Wongawilli,46490711,Sally,Nambucca Valley,-30.77103,152.98377,Entire home/apt,208.0,57.46116124253323,33,2020-01-17,0.31,1,363,0,
8991477,"Secluded ,absolute beachfront ,private studio,",4822453,Averil,Coffs Harbour,-30.09509,153.19882,Entire home/apt,160.0,2.0,310,2024-09-03,2.94,1,23,40,Exempt
8996897,Sandpiper on Smiths Lake Townhouses,43148049,Don,Mid-Coast,-32.38373,152.50719,Entire home/apt,227.0,2.0,95,2024-07-13,0.93,3,354,5,PID-STRA-11873-2
9014045,3BR Beach House near One Mile & shops,47061745,Mia,Mid-Coast,-32.18353,152.52603,Entire home/apt,412.0,2.0,21,2024-01-18,0.2,2,39,3,PID-STRA-7778
9026503,Avalon River Retreat - 400 acre oasis of serenity,47119447,Sophie,Port Macquarie-Hastings,-31.51642,152.36162,Entire home/apt,220.0,2.0,12,2024-03-31,0.15,1,358,5,Exempt
9052781,Sandpiper On Smiths Lake Waterfront,43148049,Don,Mid-Coast,-32.38354,152.50754,Entire home/apt,181.0,2.0,78,2023-11-19,0.73,3,336,1,PID-STRA-11873-2
9094814,Yarralen Retreat Studio1 pool sauna yoga coastal,6807895,Julie,Kempsey,-30.83776,152.92654,Entire home/apt,101.0,1.0,117,2024-08-22,1.1,13,343,25,Exempt
9095215,Yarralen Retreat Studio2 pool sauna yoga,6807895,Julie,Kempsey,-30.83776,152.92654,Entire home/apt,132.0,2.0,93,2024-07-11,0.88,13,322,10,Exempt
9162160,Coffs  Coast Bella Vista,39740684,Lucy,Coffs Harbour,-30.24705,153.14084,Entire home/apt,215.0,1.0,255,2024-08-03,2.4,2,347,24,Exempt
9191022,Seascape The Deck,10903867,Zac,Nambucca Valley,-30.76614,152.98784,Entire home/apt,188.0,2.0,386,2024-08-31,3.65,10,345,52,PID-STRA-2509-3
9258834,Benji's By The Sea,48099642,Benji,Nambucca Valley,-30.74487,152.98863,Entire home/apt,130.0,57.46116124253323,0,,0.705,1,365,0,
9263065,"Seafusion Blueys Beach - Private Oasis, A+Location",3711963,Sally,Mid-Coast,-32.34744,152.53799,Entire home/apt,600.0,2.0,92,2024-04-01,0.87,1,292,5,PID-STRA-4361
9264059,Fully equipped cabin in gorgeous garden setting,34553477,Gail,Bellingen,-30.44073,153.02453,Entire home/apt,131.0,2.0,468,2024-09-02,4.42,1,317,37,PID-STRA-34087
9282579,"Benji's By The Sea Exclusive, quite, private",45869734,Peter,Nambucca Valley,-30.74513,152.98836,Entire home/apt,210.0,1.0,193,2024-08-24,1.91,1,302,22,PID-STRA-4321
9286142,Jetty Beach Studio,48221500,Jodi,Coffs Harbour,-30.30437,153.13524,Entire home/apt,134.0,2.0,327,2024-08-21,3.07,1,211,34,PID-STRA-3395
9370315,Bonville Cottage-Luxury Country Retreat,9732862,Alexandra,Coffs Harbour,-30.3754,153.01683,Entire home/apt,119.0,2.0,308,2024-08-30,2.9,1,194,53,PID-STRA-2072-2
9431358,"""Stovaways"" - Relax and unwind",48886343,Francesca,Mid-Coast,-32.38183,152.50641,Entire home/apt,200.0,2.0,185,2024-08-12,1.73,1,341,17,PID-STRA-17048
9452659,pacific',27019081,Michelle,Port Macquarie-Hastings,-31.59239,152.83305,Entire home/apt,224.0,2.0,37,2024-01-06,0.36,1,8,1,PID-STRA-22164
9465828,The Green Barn Eco Cabin,2856232,Judy,Mid-Coast,-32.36069,152.46744,Entire home/apt,150.0,2.0,180,2024-05-26,1.71,2,75,15,Exempt
9517941,Nobbys Beach House,5994068,Gloria,Port Macquarie-Hastings,-31.44746,152.92992,Entire home/apt,248.0,1.0,433,2024-08-28,4.08,10,289,82,PID-STRA-1070
9531992,Summer House in Smiths Lake,23439536,Sally,Mid-Coast,-32.3813649,152.5029653,Entire home/apt,300.0,2.0,9,2024-06-09,0.58,1,332,7,PID-STRA-51601
9577322,Quaint but quirky period cottage,49578096,Helen And David,Nambucca Valley,-30.64162,153.00706,Private room,110.0,57.46116124253323,3,2016-12-10,0.03,1,364,0,
9633946,"Sarana at Scotts Head, stunning ocean & bush views",49820539,Jenny,Nambucca Valley,-30.76679,152.98572,Entire home/apt,261.0,1.0,348,2024-08-29,3.29,1,60,22,PID-STRA-1798
9735430,"Kiana's Place, pool, views, pets ok, linen, wifi",38723744,Claire,Kempsey,-31.19303,152.9751,Entire home/apt,250.0,2.0,155,2024-09-03,1.47,1,59,16,PID-STRA-64875
9885662,"Rosewood River Cottage...Thora, Bellingen",22419961,John,Bellingen,-30.41504,152.77713,Entire home/apt,245.0,2.0,225,2024-08-25,2.19,1,325,21,PID-STRA-6138
9925309,Dam It Getaway Holiday House,51019768,Bev,Mid-Coast,-32.00277,151.9588,Entire home/apt,290.0,57.46116124253323,119,2024-08-22,1.12,3,324,13,PID-STRA-5466
10079543,Seascape The Boardwalk,10903867,Zac,Nambucca Valley,-30.76745,152.98819,Entire home/apt,188.0,2.0,273,2024-08-30,2.59,10,365,46,PID-STRA-2509-3
10089704,Coffs Harbour Private Room (1) & Pool,51772474,Peter,Coffs Harbour,-30.24972,153.13171,Private room,55.0,1.0,295,2024-08-23,2.78,2,329,51,PID-STRA-5277-2
10104302,Hastings River Cottage,37609242,Sally,Port Macquarie-Hastings,-31.48509,152.64317,Entire home/apt,192.0,2.0,48,2021-04-11,0.47,1,45,0,Exempt
10215192,Pacific Palms Resort Elizabeth Beach,49663806,Terence,Mid-Coast,-32.33257,152.5302,Entire home/apt,189.0,5.0,0,,0.705,1,222,0,Exempt
10251305,"Azure on the Beach 1, Top 10  beachfront house.",52695814,John,Mid-Coast,-32.3437,152.54054,Entire home/apt,563.0,2.0,36,2024-02-24,0.37,2,311,4,PID-STRA-5071-1
10297737,End room in renovated 1960's Motel.,45620260,Patrick,Mid-Coast,-32.41345,152.2092,Private room,105.0,57.46116124253323,118,2021-08-06,1.13,2,364,0,
10319812,"Spacious apartment,country views",53103442,Lorraine,Mid-Coast,-31.94639,152.40736,Entire home/apt,100.0,2.0,180,2024-07-03,1.75,2,70,8,PID-STRA-3928
10332045,Finns 3 at Finns at Old Bar,28378434,Kate,Mid-Coast,-31.9697,152.58787,Private room,195.0,1.0,32,2024-07-15,0.31,6,248,2,Exempt
10342949,Smiths Lake Retreat,53232407,Ann,Mid-Coast,-32.38573,152.50327,Entire home/apt,200.0,2.0,159,2024-08-31,1.56,1,229,28,PID-STRA-6927
10389420,The Pondok- Scotts Head,53486783,Kate,Nambucca Valley,-30.74757,152.99536,Entire home/apt,495.0,3.0,31,2024-04-14,0.34,1,32,2,PID-STRA-6218
10477725,"""Seawings"" - home away from home",5394007,Julie,Mid-Coast,-32.675,152.17783,Entire home/apt,300.0,57.46116124253323,10,2021-03-02,0.1,1,365,0,
10575613,Sunny modern riverside cottage 1,35113087,Maurie,Mid-Coast,-31.85667,152.4613,Entire home/apt,201.0,2.0,139,2024-08-25,1.36,2,339,14,PID-STRA-7966-3
10597664,Sunny modern riverside cottage 2,35113087,Maurie,Mid-Coast,-31.85717,152.46153,Entire home/apt,201.0,2.0,195,2024-08-28,1.86,2,341,24,PID-STRA-7966-3
10656585,"Beachfront Home: Pool, Spa, Pet-Friendly - 4B/4B",55039714,Monique,Coffs Harbour,-30.248566,153.142639,Entire home/apt,601.0,1.0,64,2024-08-17,0.65,77,308,17,PID-STRA-10206
10836012,Funky guestroom near One Mile Beach,47061745,Mia,Mid-Coast,-32.18349,152.52739,Private room,128.0,1.0,48,2024-08-16,0.47,2,37,5,PID-STRA-7778
10840273,"Spacious, central and tranquil",48811148,David,Coffs Harbour,-30.28321,153.10677,Entire home/apt,100.0,30.0,206,2022-03-01,1.98,2,253,0,PID-STRA-8056
10925611,Kia Ora Lookout Retreat,56635554,Stephen,Mid-Coast,-31.96633,151.95177,Entire home/apt,550.0,2.0,59,2024-08-04,0.59,2,310,3,PID-STRA-1664
10929724,'Blue Days',56662823,Ralph,Nambucca Valley,-30.74884,152.99419,Entire home/apt,194.0,2.0,64,2024-04-01,0.63,1,129,2,PID-STRA-8043
10947266,Hideaway Clarendon Forest Retreat,56770795,Shaun,Mid-Coast,-32.02382,152.41247,Entire home/apt,413.0,1.0,83,2024-09-05,0.91,6,315,16,Exempt
11070471,Waterlily Clarendon Forest Retreat,56770795,Shaun,Mid-Coast,-32.02436,152.4112,Entire home/apt,349.0,1.0,152,2024-08-30,1.58,6,284,29,Exempt
11070704,The Chapel Clarendon Forest Retreat,56770795,Shaun,Mid-Coast,-32.02596,152.41295,Entire home/apt,306.0,1.0,116,2024-08-03,1.42,6,321,16,Exempt
11070777,Sanctuary Clarendon Forest Retreat,56770795,Shaun,Mid-Coast,-32.02578,152.41363,Entire home/apt,330.0,1.0,66,2024-09-03,0.81,6,326,14,Exempt
11070876,Talawahl Eco Lodge Clarendon Forest Retreat,56770795,Shaun,Mid-Coast,-32.02401,152.41034,Entire home/apt,416.0,1.0,89,2024-08-25,0.95,6,301,23,Exempt
11070971,The Summerhouse Clarendon Forest Retreat,56770795,Shaun,Mid-Coast,-32.02368,152.41207,Entire home/apt,355.0,1.0,98,2024-08-12,0.96,6,316,15,Exempt
11085268,Serendipity Smiths Lake Waterfront Fireplace Pets,21943439,Yvonne,Mid-Coast,-32.3897590637207,152.5019989013672,Entire home/apt,266.0,2.0,145,2024-09-02,1.41,2,216,7,PID-STRA-2709
11091949,Seascape Holiday Apartments One/ 2 bedrooms,57595009,Lorraine,Port Macquarie-Hastings,-31.54815,152.85743,Entire home/apt,160.0,2.0,42,2024-02-18,0.52,2,217,8,PID-STRA-5158-1
11170936,2 bed apartment plus downstairs studio,48811148,David,Coffs Harbour,-30.28222,153.10881,Entire home/apt,150.0,30.0,100,2024-04-18,0.97,2,189,2,PID-STRA-8056
11189381,"""Serendipity"" waterside retreat at Manning Point",51440981,Katie,Mid-Coast,-31.89623,152.66619,Entire home/apt,261.0,3.0,123,2024-08-01,1.2,1,273,9,PID-STRA-13738
11227846,Dam It Getaway 2 Bedroom cabin,51019768,Bev,Mid-Coast,-31.956205654237667,151.9443792981777,Entire home/apt,230.0,57.46116124253323,176,2024-06-30,1.74,3,341,10,PID-STRA-5466
11240534,The only rural house in the heart of Blueys  Beach,58613821,A Casa Del Sol,Mid-Coast,-32.34403,152.5318,Entire home/apt,279.0,2.0,73,2024-06-09,0.72,1,364,7,Exempt
11242698,Headlands  Beach House,58635665,Christine,Nambucca Valley,-30.7471,152.99824,Entire home/apt,434.0,4.0,108,2024-07-05,1.05,1,269,7,PID-STRA-11107
11278479,Whale Watch,14209350,Anne,Coffs Harbour,-30.10868,153.2009,Entire home/apt,270.0,2.0,52,2024-08-25,0.56,3,312,17,PID-STRA-3163-4
11379757,Apartment with Million Dollar Views,19093788,Grahame&Mary,Coffs Harbour,-30.30982,153.13543,Entire home/apt,300.0,1.0,182,2024-08-03,1.77,1,362,14,PID-STRA-35483
11400063,Lifesavers B&B Lighthouse Beach,59835606,Peter,Port Macquarie-Hastings,-31.4841,152.90813,Private room,90.0,57.46116124253323,31,2020-06-08,0.3,1,363,0,
11467130,Tarebarre - ' 180’ ocean  views’,60326605,Jacqui And Peter,Nambucca Valley,-30.74725,152.98561,Entire home/apt,166.0,2.0,322,2024-08-28,3.12,1,99,43,PID-STRA-3137
11498587,"Sanctuary Bush to Beach House
own path to beach!",9759324,Cheryl,Nambucca Valley,-30.61453,153.00577,Entire home/apt,174.0,4.0,79,2024-08-05,0.82,2,143,8,PID-STRA-20070
11498984,Nambucca Heads River House,9759324,Cheryl,Nambucca Valley,-30.64536,153.00275,Entire home/apt,161.0,4.0,66,2024-05-01,0.69,2,106,8,PID-STRA-20061
11575256,Seascape The Deck - Scotts Head - 2 BRM 1 Night St,10903867,Zac,Nambucca Valley,-30.7679,152.98774,Entire home/apt,348.0,1.0,86,2021-04-01,0.83,10,0,0,PID-STRA-2509-3
11575832,Seascape The Boardwalk - Scotts Head - 1 Night Sta,10903867,Zac,Nambucca Valley,-30.76604,152.98832,Entire home/apt,348.0,1.0,59,2018-12-20,0.57,10,0,0,PID-STRA-2509-3
11611179,Surfside,14209350,Anne,Coffs Harbour,-30.10884,153.20084,Entire home/apt,270.0,2.0,60,2024-08-14,0.58,3,271,11,PID-STRA-3163-4
11624459,Beach House,14209350,Anne,Coffs Harbour,-30.10885,153.20073,Entire home/apt,270.0,2.0,58,2024-09-04,0.56,3,270,14,PID-STRA-3163-4
11776515,BELLINGEN CONVERTED CHURCH  (Pet Friendly),3337278,Jody,Bellingen,-30.46901,152.94146,Entire home/apt,549.0,2.0,112,2024-08-24,1.32,1,313,13,PID-STRA-1111
12028158,sans souci beach house @ red rock,46532419,Belinda,Coffs Harbour,-29.9834,153.22131,Entire home/apt,237.0,2.0,57,2024-08-17,0.57,1,208,9,PID-STRA-25254
12057489,"'BELLO AWAY'
Teeny Tiny House
Self-Contained",64580378,Frances,Bellingen,-30.44417597491531,152.89386194457913,Entire home/apt,118.0,1.0,120,2024-08-27,7.74,3,164,97,PID-STRA-51466
12093882,Flourish Tents and Events,64832932,Trish,Port Macquarie-Hastings,-31.46092,152.72496,Private room,190.0,57.46116124253323,1,2017-08-18,0.01,1,365,0,
12115017,ArtHOUSE Beachfront No. 2,19313377,Maryanne,Coffs Harbour,-30.17015,153.18769,Entire home/apt,266.0,2.0,38,2024-01-08,0.38,3,116,2,Exempt
12191853,Red Head Beach House,65535489,Alex,Mid-Coast,-32.05872,152.54192,Entire home/apt,304.0,2.0,41,2024-02-03,0.4,1,340,1,PID-STRA-16456
12195377,Town Fringe King Studio,57807098,Bob & Gail,Port Macquarie-Hastings,-31.43635,152.9143,Entire home/apt,110.0,2.0,417,2024-08-26,4.51,1,110,58,PID-STRA-5854
12310630,The Emerald Cottage retreat - close to beaches,16478227,Margaret,Coffs Harbour,-30.17094,153.16455,Entire home/apt,286.0,3.0,50,2024-04-01,0.49,1,217,4,PID-STRA-28571
12372407,"Eleebana ~ Place of peace & quiet, kayaks, NBN",240941121,Kate,Mid-Coast,-32.38049,152.50829,Entire home/apt,230.0,3.0,65,2024-08-18,0.64,7,329,9,PID-STRA-7228
12496966,THE VIEW - Tranquil waterfront beach house,3843793,Alexandra,Nambucca Valley,-30.74759,152.99952,Entire home/apt,241.0,4.0,3,2024-03-14,0.05,1,119,1,PID-STRA-21928
12693584,🏳️‍🌈Lighthouse Beach apartment ( 🐶 friendly ),48821461,Wendy,Port Macquarie-Hastings,-31.47495,152.92357,Entire home/apt,140.0,2.0,268,2024-05-27,2.64,1,52,23,PID-STRA-10709
12873792,Ocean Sounds,50083881,Tina,Kempsey,-30.88936,153.07242,Entire home/apt,300.0,2.0,47,2023-10-05,0.49,1,217,1,PID-STRA-6862
12905511,Oasis by South West Rocks 2*,70599719,Gary,Kempsey,-30.90324,153.06804,Entire home/apt,450.0,1.0,38,2024-01-04,0.38,3,336,2,PID-STRA-2363
12920045,Oasis by South West Rocks 1 *,70599719,Gary,Kempsey,-30.90417,153.06796,Entire home/apt,500.0,1.0,47,2023-11-26,0.48,3,335,1,PID-STRA-2363
13083365,BellbirdHill Bed & Breakfast - Aussie Room,26138676,Peter,Mid-Coast,-31.9221,152.28726,Private room,175.0,2.0,27,2023-04-10,0.27,3,365,0,PID-STRA-2972
13175598,BellbirdHill Bed & Breakfast - Spa Room (no pets),26138676,Peter,Mid-Coast,-31.92338,152.28713,Private room,190.0,2.0,6,2022-04-16,0.07,3,365,0,PID-STRA-2972
13175781,BellbirdHill Bed & Breakfast - Nautical Room,26138676,Peter,Mid-Coast,-31.92215,152.28707,Private room,175.0,2.0,14,2022-06-13,0.29,3,365,0,PID-STRA-2972
13194012,Crowdy Head Studio  - Beach Getaway,32014163,Ian,Mid-Coast,-31.84118,152.75066,Private room,110.0,57.46116124253323,57,2020-01-17,0.61,1,365,0,
13208208,Comboyne Hideaway,28536240,Kristine & Sean,Port Macquarie-Hastings,-31.63797,152.49904,Entire home/apt,300.0,1.0,355,2024-07-14,3.58,3,325,39,PID-STRA-16648
13362664,Sawtell Beachside Villa,75831378,Shayne,Coffs Harbour,-30.37251,153.10103,Entire home/apt,182.0,3.0,109,2024-07-19,1.13,1,329,13,PID-STRA-15640-1
13378536,J & B Cottage,76022684,Pamela,Kempsey,-30.82185,152.99086,Entire home/apt,126.0,3.0,17,2024-01-02,0.17,18,352,1,PID-STRA-26901
13417687,Adrift Crescent Head - Modern Beachside Townhouse!,283569254,Nathan,Kempsey,-31.19018,152.97631,Entire home/apt,200.0,2.0,78,2023-09-26,0.81,22,287,1,PID-STRA-19317
13433127,"View House, country views, peaceful, relaxing",53103442,Lorraine,Mid-Coast,-31.94666,152.40537,Entire home/apt,150.0,2.0,97,2024-08-23,0.98,2,58,14,PID-STRA-3928
13465820,Warrawillah House,31250177,Rosie,Bellingen,-30.35275,152.88676,Entire home/apt,380.0,3.0,8,2024-03-31,0.31,3,83,1,PID-STRA-31946
13517894,Albany Cottage,13620401,Sue,Coffs Harbour,-30.30002,153.11585,Entire home/apt,264.0,3.0,43,2024-08-04,0.45,1,350,1,PID-STRA-66486
13675131,Apartment Opposite The Beach!,79411256,Christine,Port Macquarie-Hastings,-31.44211,152.92344,Entire home/apt,243.0,2.0,104,2024-05-07,1.05,1,258,5,Exempt
13676531,The Beach House,76022684,Pamela,Nambucca Valley,-30.74669,152.98881,Entire home/apt,210.0,3.0,6,2021-06-14,0.08,18,328,0,PID-STRA-13172
13702681,Headland Beachouse & Boatshed,79949612,Sarah,Coffs Harbour,-30.11092,153.20631,Entire home/apt,269.0,3.0,113,2024-08-04,1.21,1,277,12,PID-STRA-4174
13760612,Jetty Beach House,14259068,Karen,Coffs Harbour,-30.30431,153.13615,Entire home/apt,375.0,3.0,166,2024-08-02,1.7,1,91,13,PID-STRA-1745
13830787,Blueys Beach Villa Manyana 30,27077736,Pacific Palms,Mid-Coast,-32.3479864,152.5383624,Entire home/apt,108.0,2.0,9,2024-01-13,0.14,119,325,1,PID-STRA-24612
13831456,Fyshwicks Cottage,27077736,Pacific Palms,Mid-Coast,-32.3793568,152.4939396,Entire home/apt,138.0,2.0,14,2023-08-11,0.15,119,282,0,PID-STRA-6957
13831633,Blueys Beach Villa Manyana 25,27077736,Pacific Palms,Mid-Coast,-32.348152948476,152.53856758899,Entire home/apt,156.0,2.0,8,2023-01-13,0.11,119,334,0,PID-STRA-22502
